id,text,humor_rating
tweet22927,"pero yo no estaba tan borracho!- ¿como q no?- estupido, si lansastes a mi hamster por el balcon y dijistes ¡¡YO TE ELIJO PIKACHUUUUUUUU #RT",1.6667
tweet23541,"Un borracho a otro: -Fíjate que cada vez que bebo, me hago más guapo. -¿Si? -Llego a mi casa y mi mujer me dice: ¡Ay, ay, qué lindo!",1.75
tweet2223,"Es más sencillo cambiar de hombre, que cambiar a un hombre.",1.3333
tweet20266,Dormí la siesta con el aire prendido y me desperté con el prepucio modo Perito Moreno,1.6667
tweet4593,"Oye Camila, mi maestra me encargo tus nalgas de tarea
— ¿Cómo así que mis nalgas?
— Sí, dos planas #xD #jajaja",1.6
tweet13640,Urgentenecesitotécnicoespecialistaenhardwareparaarreglarbarraespaciadora!,1.6
tweet21756,"Ya le hable al camionsito que baña a los perros, para que bañe y despulgue a ese perro culazo que te cargas.",1.0
tweet16255,"Trump ya ganó en Kentucky pero seguimos esperando los resultados de McDonald's, Taco Bell, Subway y Burger King #ElectionNight",2.0
tweet14865,"¿Cuál es el animal que hay que sacar a pasear para que no cambie de sexo? El burro, para que no se aburra. #fb",2.25
tweet22299,"— Está chingón tu disfraz de bruja.

— Soy tu suegra, cabrón.",2.5
tweet14056,Definitivamente todos los hombres son iguales . atte: una japonesa #RT #XD,1.7777777777777777
tweet6842,¿Quieres iniciar Diciembre con un celular nuevo? ¡Raspa aquí  con una puntilla!  ▒▒▒▒▒▒▒▒▒▒▒▒,3.75
tweet21495,"Te paso el guión de mi próxima pelicula:
-",2.4
tweet6990,Mosquitos que practican Formula 1 en tu oreja.,2.0
tweet18455,"De Star Wars a Star Trek prefiero Starte dando duro contra el muro, beibi😚",1.25
tweet19766,"No quiero empezar el 2018 peleándome con nadie. Así que si tenes algún problema conmigo, te pido de corazón, morite.",1.6667
tweet11686,"Si miden menos de 1.70 mejor ni se dejen la barba porque luego hasta parecen pinches enanos de Blancanieves, no mamen.",1.25
tweet20858,"—¿Cual es tu sueño? 
—Ser feliz contigo ¿y el tuyo?
—Tener un dinosaurio —Pero yo pensé que...
—¡TENER UN DINOSAURIO DIJE!",2.0
tweet19654,"-¿Desea iniciar Windows normalmente?  -No, hoy quiero que me sorprenda. #XD",1.6
tweet12042,"No sé cómo hizo mi novia para descubrir los contactos de mis mozas en mi celular. Estaban bien camuflados
-Jessico
-Diano
-Melisso
-Danielo",2.25
tweet2704,"Hay  dos vacas... y una dice;; muuuuuuuuuuuuuuuuuuuuu. y la otra la le dice;; justo iba a decir eso  
#chistes",2.25
tweet14912,"No sere lindo, pero soy feo.",3.5
tweet15170,"Típico: Ya quieren comprar el iPad 4 y aún les faltan 3426 pagos del iPad 1, del StarTac, el Nintendo 64 y el Ábaco del abuelo!",2.4
tweet20590,Me acabo de quitar un pelo de la nariz y me acaban de convalidar hasta 4º curso de Ópera,2.2
tweet17287,Jaimito a Rosa: -Yo tengo algo que tú no tienes¡ -Ah sí? pues con lo que yo tengo puedo conseguir los que quiera de los tuyos!,1.0
tweet6556,"El GALLEGO PUSO LA COMPU AL SOL PARA TENER HOT-MAIL 
#CHISTES",1.75
tweet20179,"-Papá, ¿Por qué te casaste con mamá? -Ah, conque tu también te lo preguntas......",2.6
tweet2994,"En la escuela, la maestra dice: A ver Pepito, ¿cómo te imaginas la escuela ideal? ¡Cerrada, maestra!",2.0
tweet20144,"En nuestro país sólo hay dos tipos de climas: ""EL PINCHE CALOR"" Y ""EL PUTO FRÍO"".",1.5
tweet9547,"¿Cuál es el número más ignorante de todos? —El uno, porque uno nunca sabe...",3.0
tweet14935,"El ventilador en mi colegio tiene 3 velocidades:
1) Abanico de papel
2) Algo es algo
3) En cualquier momento se cae y nos mata a todos #xD",2.6
tweet10313,"—Amor, estoy embarazada, ¿qué quieres que sea?
—Una broma.",2.75
tweet14881,"Las mujeres son como las láminas del techo, si no están bien clavadas, se vuelan con el vecino.",2.5
tweet9023,Hershell no tiene la cabeza comprometida con el equipo en el último capítulo de The Walking Dead...,1.0
tweet11191,Supongamos que no hay situaciones hipotéticas... #Frases,2.0
tweet16022,La curiosidad mató al gato......... *A 50 ratones les gusta esto.*,2.4
tweet22943,"—Hoy hacemos 10 años de casados. ¿Recuerdas el mensaje con el que me invitaste a salir?
—Sí
—😊😍¿Qué recuerdas?
—Que me equivoqué de número😞😭",2.2
tweet20259,"- Me mojo toda cuando hablo contigo.  -¿Tanto te gusto?  - Noo, es que escupes cuando hablas.",2.6
tweet19280,"Si me tomo un vino a las 5 de la mañana, ¿es tempranillo?",3.0
tweet20531,"¿Qué hace Batman en la autopista Palín Escuintla?

Batiquisate…",1.1667
tweet902,"Muy buenos días, hoy amanecí con la pila al 100%… pero la del celular, porque yo sigo con un chingo de sueño.",2.0
tweet17874,"Las mujeres viven mas que los hombres. Especialmente las viudas
#frases",1.75
tweet5347,"—Hola, ¿cómo estás? 

—Mal, mi papá nos dejó, mi mamá es alcohólica, y mi hermana perdió un brazo. 

—Ah, ok. ¿Oye me puedes gomisear?.",1.0
tweet17801,"¿Los franceses dan cabezazos?...Sidan
#chistes #unpocoviejo",1.6
tweet6970,"-La señora dice: Mi amor, mi amor ¿cierto que tengo un cuerpo de palmera? Y el esposo le dice: Si, ¡pero una cara de coco…!",1.4
tweet18087,"Papá, papá, que es el eco?- Es el único que tiene huevos para contestarle a tu madre. #CHISTES",2.4
tweet12383,"— hey, sabias que las cucarachas pueden vivir una semana sin cabeza? Ah y me coji a tu novia. —QUEE?! —Te lo juro, sin cabeza.",2.3333
tweet2313,"VIVIMOS EN UN PAIS SEGURO: Seguro te matan, seguro te pegan, seguro te roban, seguro te violan, seguro te estafan.",2.0
tweet1009,"Los celos ya pasaron de moda. Lo de hoy es confiar en tu pareja, darle libertades y contratar a un detective privado.",2.5
tweet4926,"Lo tienes atrás, es chiquito-redondito-arrugadito-oscurito, su nombre tiene 4 letras, empieza con C y termina en O. ¿Que es? EL CODO",2.4
tweet8339,"fui a la farmacia que voy siempre a pesarme y quitaron la balanza, definan mala suerte",3.0
tweet1047,"—MIJO, ¿USTED HA JUGADO ESO DE LA BALLENA AZÚL?
—No😒
—DECOMISADO EL CELULAR, NO QUIERO QUE MUERA",1.3333
tweet21390,Vivir tu vida es algo tan difícil que nadie antes lo ha intentado,1.25
tweet18834,"De esos días en los que te va tan de la verga que sólo quieres llegar a tu casa y bañarte.

EN ACIDO.",1.5
tweet23316,El tren de las nubes sale solo los días nublados?,1.25
tweet22560,"— Mamá, mamá, en el colegio me llaman desconfiado. — Ve y cuéntaselo a tu padre. — Dudo mucho que ese señor sea mi padre.",2.6
tweet12428,*En la calle*: HOOOOLAAA... HOOOOLA.. ¿Quién era?.. no se pero me saludo.,2.3333
tweet10424,"Pobres aquellos que cumplen años en enero, ya cuando estamos pobres y sin dinero para invitarles mínimo un refresco. Dios apiádate de ellos.",2.3333333333
tweet9413,"Se me hace que tengo 2 pies izquierdos, porque da igual con qué pie me levante, siempre me va de la verga en todo. ☹️",2.6667
tweet13371,"-Che, tenés la farmacia abierta. 
 -Jaja, gracias. 
¿Querés algo para la garganta?",3.0
tweet12631,"—Profe, no entendí, ¿podría repetir?
—Sí, claro.. ¿dónde te quedaste?
—Más o menos al inicio del semestre.",1.4
tweet14567,"Yakamamaka, yekememeke, yikimimiki, yukumumuku......cual falta? #XD",1.0
tweet7210,¿Qué haces cuando el mando de la tele no funciona?: 1%: Cambiar las pilas. 99%: Apretar los botones más fuerte y luego darle golpes.,2.0
tweet19248,Incesto: dícese de la acción de tener sexo dentro de un tacho de basura,2.8333
tweet1310,"—Buenas, vengo por el trabajo de albañil.
—Diga un piropo.
—Mamita, si te como, me coso el culo pa' no cagarte.
—¡Tenemos maestro de obra!",3.0
tweet15099,Problemas en #RiverPlate en el avion yendo a Bahia . Jota Jota no quiso escuchar al capitán decir PREPARANDONOS PARA EL DESCENSO... #chistes,1.75
tweet23333,¿En que se parece el Barcelona al Querétaro? En que el Barza tiene a Messi y el Querétaro tiene Messi medio que no gana ni un partido. #fb,1.4
tweet22372,"- Qué gordas y feas son tus hijas
- ¡¡¿Cómo osas?!!
- Exacto",3.4
tweet7404,"Que te acaricien el pelo es lindo. A menos que sea las 2 de la mañana, estés dormido, con todas las luces apagadas y vivas solo. #Twiterror",2.8
tweet5605,#chiste que le dijo la vaca al toro cuando se callo al agua...............nada wey #chistes RT.,1.4
tweet12937,"“Por favor Diosito, cuídala mucho, no dejes que nadie se le acerque”

—Yo cuando dejo un pedazo de pizza en la cocina.",2.5
tweet18507,"Es el club de los vagos?
Si.
ok que me entren..#chistes",2.0
tweet5965,"-Me voy a comprar algo fundamental -¿Qué cosa? -Un gorro JAJAJA ¿Lo entendiste? FUNDA-MENTAL JAJAJAJA espera no te vayas, no tengo amigos :(",2.2
tweet19765,"Mientras tú la ignoras, Dalai Lama.",3.0
tweet19018,Estoy más al pedo que la opción compartir de un video porno,3.0
tweet14767,¿Pur qué no me han nominado a mejor entrenador femenino si entrené a Cristiano?,1.3333
tweet12210,"«Los hombres mienten más, pero las mujeres mentimos mejor»
— Una puta.",1.6667
tweet16040,"Mi almohada es una peluquera increíble, cada mañana me hace un peinado diferente.",2.5
tweet18551,"una vez estaba jesus lavando un pantalon y pedro se le acerco y le dijo:
Jesus, Laveis
y Jesus:
No, Levis
guau",1.0
tweet2724,¿Enamorarme?... Prefiero golpearme el dedo chiquito del pie con la esquina del mueble. ¡Duele menos!.,1.5
tweet20875,"Diosito inventó el alcohol porque sabía que a muchas personas como yo, no nos iría tan bien en el amor.",1.3333
tweet23251,"A un borracho le pegan con un huevo en la cara y grita: ¡No joda, ahora tírenme a su Madree! Y le tiraron la Gallina...",1.75
tweet15283,"—Hola

—Ayy hola, oye ando en la calle y solo me quedan 5.9 GB de mi plan de datos, hablamos cuando tenga Wi-Fi.",2.6667
tweet19626,"-¿Por qué las vacas no comen vidrio?
-Porque se les corta la leche.
#Chistes #Humor #Anecdotas #Graciosos #Animal...",2.3333
tweet13271,"Buenos días, ya levántense, ese muro no se va a construir solo. 😂",1.0
tweet21896,"—Pizza Hut, ¿qué desea ordenar?
—Unos tacos al pastor...
—Señor, aquí solo vendemos pizza.
—¿Tons pa' qué preguntas?",1.8
tweet8627,Hoy en día la fidelidad sólo se ve en los equipos de sonido...,2.6667
tweet23038,"Frase en un lavadero de autos:
Dejar el auto como dios manda. Ha lavado el señor. #frases",2.4
tweet14094,"¿Se puede entrar con alimentos?

— Yo en el gym.",2.0
tweet18517,"Cuando entras a un lugar y te olvidaste lo que ibas a hacer, es Dios jugando al Sims que cancelo una acción.",2.5
tweet12527,¿En qué se parece una mujer a Satanás? En que ambos conocen las debilidades del hombre y siempre las aprovechan. #fb,1.8
tweet13956,Quiero una mamadera... dijo el tartamudo en la carpinteria,3.0
tweet11852,"Un árabe dice:..,
amor vendí 3 colchones y 20 calzones!!!
Hice $500 !!!
...
Y la esposa dice:
Yo con 1 colchón y sin calzón
hice $10,000 !!",2.4
tweet9235,"—Tengo un coeficiente intelectual superior al promedio.
—¿Cómo lo sabes?
—Me salió en un test de Facebook.
—Okeeeey.",1.25
tweet15563,"—¿Maestro entonces ya aprobé?  

(• - •)      
ʃ \\ __(• - •)    
_ʃʃ _ʃʃ \\    

—¡Hija, yo soy el conserje!

—¡Ay, por no poner atención!",2.6
tweet21721,"Si te tirás en paracaídas, pero no se abre ¿Qué haces? .... Un pozo!",2.0
tweet1464,Definición de LENGUA: Órgano sexual masculino secundario que con el tiempo se vuelve primario.,1.6
tweet21415,"La familia de Funes Mori cuando festeja algo importante, 
 tira la casa por arriba de la pared...",1.0
tweet12465,"Flojera nivel: No cargar el celular hasta que dice ""batería baja"".",2.0
tweet22957,Tengo todos mis hijos de apellido distinto. (Carlos Distinto) #fb,2.2
tweet18430,#TeAmoPero también amo dormir. Así que no te emociones.,1.25
tweet9875,"Pobre loro que para hacer el amor ,tiene que irse hasta la concha de la lora!!
#chistes",2.8
tweet22932,"—Bueno, ¿con quién quiere hablar? —Contigo. —Déjeme se lo paso, ¡TIGO, TE HABLAN! —No, pero... —Ya viene. —Espera... —Hola, habla Tigo",2.4
tweet4499,"#Chiste
Hablo a la casa de la familia colorado??
Si!
Me comunica con el chapulin! #chistes #RT",1.8
tweet15907,"Significados del Jajaja:

1. Ahorita no ando de humor.
2. Estoy ocupado.
3. No quiero hablar contigo.
4. Ya no sé qué más decirte.",1.6667
tweet2902,"""No, no me envíes nudes, lo que más me importa de ti son tus sentimientos""

—Todos los hombres siempre.",1.2
tweet13325,"¿Me amas? 
— Como a nadie 
— ¿Cómo sabes que como a nadie? ¿Quién es nadie? ¿Me estás engañando? Andate con esa, terminamos. #xD",1.2
tweet22204,"¿Que le dijo una PC Hembra a una PC Macho?
-""Te voy a romper el Cooler"" (vía @tato95 vía @laburante)",1.2
tweet21187,"-Abuela, ¿viste mis drogas de diseño? -No, estuve entretenida viendo como juegan los dragones con los delfos en el techo.",2.6667
tweet14022,"—¿Me das la hora?

—No, ya se la di a otra persona.",2.4
tweet13187,"- ¿Te caíste? -No, me tropecé con estilo",2.333333333333333
tweet21279,"-Mestra, como se escribe celular? 
-Como suena, Juanito 
-Gracias maestra ¿y si esta en vibrador?
#Chistes #Humor...",2.6
tweet18316,— El profesor no vino. — ¡HORAS LIBRES Y DIVERSIÓN! — Pero ha dejado trabajos y hay que entregarlos hoy. — Es un Cabrón...,1.0
tweet10281,¿Cómo se llama el pato que no se lleva bien con otros patos? ANTIPATICO. #fb,3.0
tweet6324,"Una vez estuve al borde de caer al abismo, luego llegaste tú y me empujaste.",2.0
tweet18726,¿Qué hace un post it en una esquina?... Postituyendose!,1.8
tweet3178,#TIPICO  -Mira disimuladamente... -¡¡Dooooooooooooooonnnddeeeee????,1.8
tweet19514,"—Doctor, ¡DOCTOR!, ME SALEN PELOS POR TODOS LADOS, ¿QUÉ PADEZCO, QUÉ PADEZCO? —Padeces un osito. —Awww, abráceme.",2.8333
tweet4293,"#ChisteTernurita “Hola, ¿tu que animalito eres?”
“Yo soy leoncito, ¿y tu?”
“Yo tigrito”
“Ay no, no mi grites, mejor dime que animalito eres”",3.2
tweet140,Send nudes para saber si llegaste bien a tu casa.,1.6667
tweet16806,"Papi, que hay entre las piernas de mami? - El paraíso. - Y entre las tuyas? - Las llaves del paraíso. -Cámbialas porq el vecino tiene copia.",2.25
tweet4880,Si el sexo oral es bueno... ¿qué tal será el escrito? #fb,1.6
tweet18175,"Mujer que no le gusta coger, un mueble más...",1.0
tweet7720,"Tu opinión es igual a los anuncios de Youtube, los ignoro en 5 segundos",2.0
tweet23329,"—Papá, estoy en la cárcel.
—No sé, dile a tu mamá.",2.0
tweet6086,Mis padres me hablaron de todo tipo de drogas menos de esas que vienen con ojos hermosos y una sonrisa perfecta.,1.6667
tweet12866,"-No te contestaba porque se cayó WhatsApp.
-Pero me ignoras hace dos años.
-La tecnología es así.
-Per...
-NO SÉ.",1.2
tweet20390,"- Y? Te da mariposas en la panza?
- Me da muchas ganas de coger, pero ponele que eso también.",1.6
tweet1941,"- ¡Que auriculares tan grande tienes! :O
-¡Son para ignorarte mejor! :D",2.875
tweet22005,"-Me he comprado un champú anticaída.
~¿Y Funciona?
-No, me sigo resbalando en la ducha.",3.1667
tweet15064,"Anuncian paros sorpresivos, arruinándolos.",3.0
tweet17460,"¿Qué le dijo Twitter a Facebook? -¿Por qué me sigues? ¿Y que le contestó Facebook? -No sé, pero Me Gusta! #fb",1.3333
tweet11943,"T gusta q t soben q t rocen q t hagan sudar?
Sentir el aliento llegar al fondo, subir, bajar? Pues en el 2015 
Utiliza el autobús 
FELIZ AÑO",2.0
tweet22464,"Si María concibió sin pecar, ¿por que mi novia no puede pecar sin concebir?",2.4
tweet23844,"#chiste: Querido Santa... enviame un hermanito --------- !Santa responde: Ok... enviame a tu Mama. HoHoHo!"" #chistes RT.",2.2
tweet14529,"Imagínense que conocen al amor de su vida y también le gusta GoT, pero a Winterfell le dice «Invernalia». 🤢",2.25
tweet7589,"la nueva novia le estaba acariciando los testiculos al novio, al rato le dice: extraño tanto los mios..... #sorpresita #chistes",1.75
tweet20050,"Mi madrina salio sin saco y se congelo de frio , ahora es helada madrina ..
#chistes",3.5
tweet9236,"Los vicios más destructivos: 
-Cocaína 50% 
-Éxtasis 79% 
-Heroína 85%  
-Candy Crush 1530%  
-Twitter 96274% 
-Tus chingaderas 9926389%.",1.3333
tweet1138,"El alcohol no se crea ni se destruye, sólo se vomita.",1.0
tweet22731,"#EnUnaEscuelaNuncaFalta el nerd que le recuerda al maestro que encargo tarea, justo el día que tu no la llevaste.",2.3333
tweet19677,". Hola, guapa, defínete en dos palabras
- Juan Carlos",2.0
tweet2812,"- Señor cura, ¿aquí apartan las mujeres del mal?
- Si, hijo mío.
- Pues apárteme dos para el sábado por la noche....",3.4
tweet16220,"Se toman 30 fotos en el baño. Borran 26. Editan 4 con photoshop. Eligen 1, la suben al Facebook y ponen: Aquí casual",2.6
tweet7656,"Un puerco espin ciego estaba caminando por el desierto y derrepente choca con un cactus. y grita ""mama!!!!!!  #chistes #humor",1.2
tweet12894,"- Papá... ¿qué es el amor?
- Es la luz de la vida, hijo mío.
-¿Y el matrimonio?
- Es la factura que llega después...",2.7777777777777777
tweet23328,"De Nemo aprendí que el que te quiere te busca, JAJAJAJAJA no es cierto aprendi a hablar cetaceo.",1.6667
tweet22663,"Una rubia en el confesionario y el cura le pregunta:

- Hija, ¿pecas?

- Por todo el cuerpo tengo, padre.
#Chiste...",2.0
tweet155,"No es por presumir, pero soy buenísimo en la cama... ¡Puedo durar horas y horas durmiendo!",2.5
tweet6232,"— ¿Y a qué te dedicas? — Soy Mariscal de campo. — Ah, juegas fútbol americano. — No, vendo mariscos en una zona rural.",2.142857142857143
tweet4361,Abrir una cuenta de twitter en el 2015 es como llegar a una fiesta a las 6 de la mañana cuando ya pasó todo lo bueno.,1.6667
tweet20100,Lo mas cerca que una persona llega a estar de la perfección es cuando rellena una solicitud de trabajo...,3.0
tweet19309,"Por unos minutos no pude acceder a Internet, Twitter y Facebook... y casi me consigo un trabajo! by @hadacon #fb",2.0
tweet1294,¡Dios mío dame paciencia! ¡¡¡¡PERO DÁMELA YAAAAAAAA!!!! #fb,2.0
tweet20510,"En la nueva pelicula de Thor, la trama cuenta como el personaje intenta impedir que Miley Cyrus agarre a lamidas a su martillo.",1.2
